venta_id,fecha_envio,fecha_entrega,costo_envio,transportista,estado
663,2024-11-30,2024-12-01,17.88,DHL,Incidencia
664,2024-01-02,2024-01-07,17.05,GLS,Entregado
665,2023-11-12,2023-11-15,2.59,Seur,Entregado
667,2023-08-18,2023-08-23,17.81,GLS,Entregado
668,2024-04-18,2024-04-20,4.19,MRW,Entregado
669,2023-12-24,2023-12-27,8.47,Correos,Entregado
672,2024-06-26,2024-06-29,10.69,Seur,Incidencia
673,2023-07-16,2023-07-19,7.45,DHL,Entregado
674,2024-05-14,2024-05-18,8.99,DHL,Entregado
675,2023-12-15,2023-12-20,2.8,Correos,En tránsito
676,2023-05-28,2023-06-02,2.52,MRW,En tránsito
678,2023-08-30,2023-09-02,4.49,DHL,En tránsito
679,2024-05-17,2024-05-22,4.79,DHL,Entregado
680,2024-11-07,2024-11-11,13.64,DHL,Incidencia
681,2023-01-22,2023-01-25,19.72,Seur,Incidencia
682,2024-05-25,2024-05-30,9.86,DHL,Entregado
683,2024-08-15,2024-08-16,6.93,MRW,Incidencia
684,2024-06-07,2024-06-10,13.68,MRW,En tránsito
685,2023-02-23,2023-02-24,18.41,Seur,Entregado
686,2024-05-02,2024-05-04,5.22,Correos,En tránsito
687,2024-08-01,2024-08-04,18.48,GLS,Entregado
688,2023-12-21,2023-12-26,6.82,MRW,Entregado
690,2024-06-29,2024-07-04,6.18,Correos,Entregado
691,2023-12-07,2023-12-09,17.43,GLS,Incidencia
692,2024-05-21,2024-05-24,5.18,GLS,Entregado
693,2024-12-28,2024-12-31,12.5,GLS,Incidencia
698,2023-09-09,2023-09-11,7.43,DHL,Entregado
699,2024-12-02,2024-12-06,4.17,Correos,Entregado
700,2024-03-22,2024-03-24,14.7,GLS,Incidencia
701,2024-01-13,2024-01-15,9.64,DHL,En tránsito
702,2023-05-12,2023-05-16,3.39,MRW,En tránsito
703,2024-09-19,2024-09-24,12.11,GLS,Incidencia
707,2024-02-28,2024-03-01,15.51,DHL,En tránsito
708,2024-10-29,2024-10-30,8.08,Seur,Entregado
709,2024-01-13,2024-01-16,15.52,Correos,Entregado
710,2024-07-03,2024-07-04,14.91,Correos,Entregado
712,2023-03-19,2023-03-22,5.58,Correos,Incidencia
713,2024-03-11,2024-03-12,3.19,GLS,En tránsito
715,2024-05-20,2024-05-23,10.18,Correos,Entregado
716,2024-12-19,2024-12-20,6.86,GLS,Incidencia
720,2023-04-25,2023-04-28,9.73,DHL,Incidencia
721,2024-03-22,2024-03-27,9.15,Correos,Entregado
723,2024-11-18,2024-11-21,18.82,MRW,En tránsito
726,2023-11-24,2023-11-28,14.91,Correos,En tránsito
729,2024-02-18,2024-02-22,17.53,Correos,Incidencia
730,2024-02-03,2024-02-07,7.57,DHL,Entregado
731,2023-05-12,2023-05-16,13.36,Seur,Entregado
732,2024-09-08,2024-09-09,17.17,Seur,En tránsito
733,2024-09-12,2024-09-17,6.06,MRW,Entregado
735,2023-04-01,2023-04-03,7.0,DHL,Incidencia
736,2024-05-27,2024-06-01,6.84,Seur,Entregado
737,2023-07-26,2023-07-29,15.91,Correos,Entregado
738,2023-02-08,2023-02-10,11.77,Correos,Entregado
740,2023-03-11,2023-03-14,6.76,GLS,Entregado
742,2023-10-21,2023-10-24,3.4,GLS,Incidencia
743,2023-08-19,2023-08-21,18.21,GLS,Incidencia
744,2023-10-08,2023-10-13,17.21,Seur,Entregado
745,2024-05-22,2024-05-25,8.04,Seur,Entregado
747,2024-09-01,2024-09-02,16.84,GLS,En tránsito
748,2024-02-05,2024-02-06,16.08,GLS,Entregado
749,2024-08-30,2024-08-31,15.22,MRW,En tránsito
750,2023-07-24,2023-07-29,3.8,Correos,Entregado
752,2023-08-11,2023-08-16,10.25,MRW,Entregado
753,2023-12-26,2023-12-30,11.99,GLS,Entregado
755,2023-04-03,2023-04-06,2.87,GLS,Incidencia
756,2023-06-09,2023-06-14,15.4,DHL,En tránsito
757,2023-08-26,2023-08-31,15.48,DHL,Entregado
758,2024-06-26,2024-07-01,11.66,MRW,Entregado
759,2023-04-02,2023-04-03,12.54,Seur,Incidencia
760,2024-03-09,2024-03-12,16.52,GLS,Entregado
761,2024-02-10,2024-02-12,12.07,Correos,Entregado
762,2023-05-31,2023-06-04,11.73,GLS,En tránsito
763,2023-07-02,2023-07-03,12.38,Correos,Entregado
764,2023-08-19,2023-08-24,9.02,DHL,Entregado
765,2023-12-17,2023-12-22,18.66,GLS,Incidencia
766,2024-03-01,2024-03-06,11.23,Seur,Entregado
768,2023-09-10,2023-09-14,19.18,Correos,Entregado
769,2023-03-06,2023-03-11,8.52,Correos,Entregado
770,2023-10-11,2023-10-12,18.42,Seur,Entregado
771,2024-10-29,2024-10-31,15.34,Seur,Entregado
772,2024-10-17,2024-10-20,2.54,Seur,Entregado
773,2023-03-20,2023-03-25,15.07,GLS,Incidencia
774,2023-05-26,2023-05-30,17.6,DHL,En tránsito
776,2024-11-26,2024-11-30,11.46,DHL,Incidencia
777,2024-04-04,2024-04-09,16.91,Correos,En tránsito
778,2023-03-22,2023-03-27,10.22,Seur,En tránsito
780,2023-04-27,2023-05-02,9.48,DHL,En tránsito
782,2024-09-24,2024-09-28,8.85,Seur,Entregado
785,2024-11-12,2024-11-14,4.02,GLS,En tránsito
786,2024-03-28,2024-03-30,7.41,Seur,En tránsito
787,2024-02-29,2024-03-01,4.74,Seur,Entregado
788,2023-11-13,2023-11-18,15.72,Seur,En tránsito
789,2023-06-20,2023-06-22,19.77,Seur,Entregado
791,2024-11-02,2024-11-05,9.86,Seur,Entregado
792,2023-01-16,2023-01-19,14.91,DHL,Incidencia
793,2024-12-05,2024-12-06,16.59,Correos,Incidencia
797,2023-04-23,2023-04-25,5.1,GLS,Entregado
798,2023-01-19,2023-01-20,4.67,Correos,Incidencia
799,2023-04-30,2023-05-03,11.4,GLS,Incidencia
800,2024-08-29,2024-08-31,13.29,Correos,Entregado
801,2024-08-16,2024-08-17,7.02,DHL,En tránsito
802,2024-07-28,2024-08-01,19.57,GLS,Entregado
803,2023-07-20,2023-07-22,7.89,GLS,Incidencia
804,2023-05-17,2023-05-22,18.56,Seur,Entregado
806,2023-05-16,2023-05-18,4.6,Seur,En tránsito
807,2023-08-15,2023-08-19,6.01,DHL,En tránsito
808,2023-11-13,2023-11-16,5.59,Seur,En tránsito
811,2024-11-25,2024-11-28,8.18,Correos,Entregado
812,2024-09-27,2024-09-30,8.92,Seur,En tránsito
813,2023-06-15,2023-06-19,18.29,GLS,Entregado
816,2023-04-09,2023-04-14,13.68,DHL,Entregado
817,2024-10-22,2024-10-25,9.9,MRW,Entregado
818,2023-07-27,2023-07-28,10.41,MRW,Entregado
819,2024-08-16,2024-08-18,7.7,MRW,Entregado
820,2024-06-05,2024-06-09,9.2,DHL,En tránsito
821,2024-11-20,2024-11-22,18.17,Seur,Entregado
822,2023-09-07,2023-09-10,8.94,Correos,Entregado
823,2024-02-11,2024-02-12,14.2,GLS,Entregado
824,2024-06-20,2024-06-21,11.49,Seur,Entregado
825,2024-03-10,2024-03-12,19.66,Seur,Entregado
826,2024-03-12,2024-03-14,9.39,Seur,Entregado
827,2024-10-07,2024-10-10,6.79,Seur,Entregado
828,2023-04-12,2023-04-13,9.66,GLS,Entregado
830,2023-04-16,2023-04-19,10.16,GLS,Entregado
831,2024-02-08,2024-02-09,17.08,GLS,Entregado
832,2024-08-12,2024-08-17,19.33,DHL,Entregado
833,2024-11-24,2024-11-27,2.85,MRW,Incidencia
837,2024-06-02,2024-06-05,9.38,DHL,Entregado
838,2023-04-19,2023-04-21,10.1,GLS,Entregado
839,2023-07-04,2023-07-09,11.95,DHL,Incidencia
840,2023-10-14,2023-10-15,18.92,DHL,En tránsito
841,2024-06-18,2024-06-20,8.43,DHL,Entregado
844,2024-02-17,2024-02-20,8.72,MRW,Entregado
846,2023-06-19,2023-06-20,3.1,MRW,Entregado
848,2023-02-16,2023-02-18,16.23,MRW,Entregado
849,2023-04-12,2023-04-14,14.15,MRW,Entregado
850,2024-03-01,2024-03-05,7.45,DHL,Incidencia
851,2024-12-07,2024-12-08,11.91,DHL,Entregado
853,2023-11-16,2023-11-17,4.77,MRW,Entregado
856,2023-12-27,2023-12-31,10.16,DHL,En tránsito
857,2024-12-21,2024-12-22,5.93,Correos,Entregado
858,2024-09-14,2024-09-17,14.81,DHL,En tránsito
859,2024-08-01,2024-08-04,11.91,MRW,En tránsito
860,2024-12-13,2024-12-18,14.17,DHL,Entregado
863,2023-07-30,2023-08-03,9.23,Seur,Entregado
864,2024-12-25,2024-12-27,16.77,DHL,Incidencia
865,2023-05-18,2023-05-21,14.29,Seur,En tránsito
868,2024-03-04,2024-03-07,5.93,Correos,En tránsito
869,2024-10-22,2024-10-24,18.27,Correos,Entregado
870,2024-03-08,2024-03-09,3.02,DHL,Entregado
871,2023-07-05,2023-07-09,10.63,Correos,Incidencia
872,2024-05-31,2024-06-03,16.0,Seur,En tránsito
873,2024-12-23,2024-12-27,8.13,Seur,En tránsito
876,2023-12-30,2024-01-01,12.39,DHL,Entregado
877,2023-10-24,2023-10-29,19.36,Seur,Entregado
878,2024-08-12,2024-08-17,3.16,GLS,Incidencia
880,2024-09-13,2024-09-18,12.79,DHL,Entregado
881,2023-12-01,2023-12-05,6.35,Correos,Entregado
884,2024-02-29,2024-03-04,6.79,Seur,Incidencia
885,2023-04-29,2023-05-02,4.53,Seur,Incidencia
886,2023-03-10,2023-03-15,17.18,MRW,Entregado
887,2024-03-29,2024-04-01,14.15,DHL,Entregado
888,2024-12-31,2025-01-02,14.15,Correos,Incidencia
890,2024-12-05,2024-12-10,4.01,GLS,En tránsito
892,2024-06-08,2024-06-09,7.4,DHL,Entregado
895,2023-03-01,2023-03-02,15.03,MRW,Entregado
896,2024-02-16,2024-02-19,19.11,Correos,Entregado
897,2024-08-15,2024-08-20,8.61,GLS,En tránsito
898,2024-02-17,2024-02-22,10.89,GLS,Incidencia
899,2023-01-20,2023-01-24,13.81,Correos,Entregado
900,2024-12-30,2025-01-02,12.35,Correos,Entregado
901,2024-03-04,2024-03-05,17.3,Correos,Entregado
903,2023-08-10,2023-08-14,8.29,MRW,Entregado
906,2024-05-20,2024-05-23,4.98,DHL,Entregado
907,2024-07-19,2024-07-23,17.18,Seur,Incidencia
909,2024-06-19,2024-06-20,16.52,Seur,En tránsito
910,2024-01-25,2024-01-26,16.19,GLS,Incidencia
911,2024-12-15,2024-12-20,11.39,Correos,En tránsito
913,2023-07-11,2023-07-14,16.93,Correos,Entregado
914,2024-03-12,2024-03-17,6.08,MRW,Entregado
915,2024-02-06,2024-02-09,19.21,GLS,Entregado
916,2024-09-14,2024-09-15,2.7,GLS,Entregado
917,2024-08-20,2024-08-22,15.69,MRW,Entregado
918,2024-04-14,2024-04-16,7.19,DHL,En tránsito
919,2023-03-15,2023-03-20,9.06,Correos,En tránsito
920,2023-01-05,2023-01-10,10.98,DHL,Entregado
921,2024-08-14,2024-08-16,8.86,DHL,En tránsito
922,2023-11-27,2023-12-01,13.06,MRW,Entregado
923,2024-06-12,2024-06-14,3.98,DHL,Incidencia
925,2024-07-11,2024-07-12,5.61,DHL,Entregado
927,2023-12-08,2023-12-09,11.69,Seur,Entregado
928,2024-03-20,2024-03-24,17.72,GLS,Incidencia
930,2023-03-11,2023-03-13,5.79,DHL,Entregado
931,2024-11-28,2024-12-01,18.65,DHL,Entregado
932,2024-02-22,2024-02-23,15.51,MRW,En tránsito
934,2024-10-23,2024-10-26,5.68,MRW,Entregado
935,2023-04-05,2023-04-08,19.2,GLS,Incidencia
936,2023-11-09,2023-11-13,8.12,GLS,En tránsito
937,2024-11-16,2024-11-17,17.81,Seur,Entregado
938,2023-01-17,2023-01-18,10.66,Correos,Incidencia
939,2023-05-31,2023-06-05,19.11,GLS,En tránsito
940,2023-04-01,2023-04-06,3.94,Correos,Entregado
941,2024-09-04,2024-09-09,13.21,Seur,Entregado
943,2023-01-11,2023-01-12,9.28,Correos,Entregado
944,2023-03-10,2023-03-13,18.64,Correos,Entregado
945,2024-04-15,2024-04-18,11.49,GLS,En tránsito
946,2023-10-05,2023-10-07,3.66,DHL,Entregado
948,2024-11-06,2024-11-10,18.65,GLS,Incidencia
949,2023-09-24,2023-09-25,4.55,Seur,En tránsito
950,2023-11-24,2023-11-26,17.94,GLS,Incidencia
952,2023-03-24,2023-03-28,3.98,Correos,Entregado
953,2023-07-05,2023-07-06,17.39,MRW,Entregado
954,2023-10-21,2023-10-24,6.31,Correos,Entregado
955,2023-03-21,2023-03-23,18.14,MRW,Entregado
958,2023-09-06,2023-09-11,8.4,Seur,En tránsito
960,2023-05-29,2023-06-01,14.23,DHL,Entregado
962,2023-12-11,2023-12-15,7.68,DHL,Entregado
963,2023-03-13,2023-03-18,13.1,GLS,Incidencia
964,2023-03-17,2023-03-18,16.58,Seur,Incidencia
965,2024-06-30,2024-07-04,11.73,Seur,Incidencia
966,2024-02-28,2024-02-29,3.7,Seur,Incidencia
967,2023-07-29,2023-08-01,18.0,Seur,Incidencia
968,2023-03-30,2023-04-04,15.67,GLS,Entregado
969,2023-02-20,2023-02-25,6.13,Correos,Entregado
970,2024-03-02,2024-03-04,3.4,Seur,Entregado
971,2024-08-18,2024-08-22,10.43,Seur,Entregado
972,2023-12-24,2023-12-28,11.77,Seur,Entregado
973,2024-05-17,2024-05-20,8.36,GLS,Entregado
974,2024-11-26,2024-11-30,6.21,MRW,Entregado
975,2024-08-21,2024-08-22,19.14,MRW,Entregado
976,2024-11-18,2024-11-22,15.73,Correos,En tránsito
977,2023-03-23,2023-03-27,12.16,MRW,En tránsito
979,2024-05-26,2024-05-30,13.36,MRW,En tránsito
984,2024-09-23,2024-09-25,16.67,Seur,Entregado
985,2024-09-10,2024-09-13,7.98,Seur,Entregado
986,2023-08-01,2023-08-02,16.89,MRW,En tránsito
987,2024-05-05,2024-05-07,3.5,MRW,Entregado
988,2024-11-27,2024-12-02,15.59,Correos,Entregado
989,2024-03-09,2024-03-14,14.96,Correos,Entregado
992,2023-06-21,2023-06-23,4.26,Correos,En tránsito
993,2024-05-19,2024-05-24,16.83,Seur,En tránsito
995,2023-01-28,2023-01-30,3.31,MRW,Entregado
996,2024-02-05,2024-02-06,4.63,DHL,Incidencia
997,2024-03-26,2024-03-28,10.85,Seur,Incidencia
1000,2024-02-08,2024-02-12,2.6,Correos,Entregado
1001,2023-11-27,2023-11-29,7.28,Seur,Entregado
1005,2024-05-09,2024-05-10,12.71,Seur,Entregado
1007,2024-06-04,2024-06-07,3.76,Seur,Entregado
1008,2023-02-09,2023-02-14,2.87,Seur,Entregado
1009,2023-09-04,2023-09-07,17.26,Correos,Incidencia
1010,2023-01-18,2023-01-21,9.54,DHL,Entregado
1011,2023-03-30,2023-04-02,15.87,DHL,Entregado
1015,2024-12-22,2024-12-25,17.06,GLS,Entregado
1016,2024-09-01,2024-09-04,18.1,Correos,En tránsito
1018,2024-05-02,2024-05-03,10.32,Seur,Entregado
1019,2023-01-18,2023-01-19,5.17,MRW,Entregado
1020,2023-11-23,2023-11-25,8.82,GLS,Entregado
1021,2024-06-06,2024-06-08,15.68,GLS,Entregado
1024,2024-11-19,2024-11-22,6.14,Correos,En tránsito
1027,2023-03-13,2023-03-16,9.35,DHL,Incidencia
1028,2024-01-31,2024-02-05,8.01,GLS,Entregado
1029,2024-01-02,2024-01-05,3.24,Correos,Entregado
1030,2024-12-01,2024-12-05,10.41,DHL,Incidencia
1034,2024-04-01,2024-04-02,17.08,DHL,Entregado
1035,2023-07-25,2023-07-27,16.45,DHL,Entregado
1036,2024-03-21,2024-03-23,15.38,Correos,En tránsito
1038,2023-08-12,2023-08-16,10.91,GLS,Incidencia
1039,2024-03-28,2024-03-30,5.68,MRW,En tránsito
1040,2023-02-17,2023-02-19,17.68,DHL,En tránsito
1041,2024-05-19,2024-05-24,12.38,GLS,Entregado
1042,2024-06-29,2024-07-04,4.57,GLS,En tránsito
1043,2023-10-10,2023-10-11,18.34,MRW,Entregado
1044,2023-06-23,2023-06-28,11.39,GLS,Entregado
1046,2024-01-05,2024-01-06,16.52,GLS,Entregado
1047,2023-02-03,2023-02-07,18.24,GLS,En tránsito
1049,2023-10-08,2023-10-13,12.12,DHL,Incidencia
1050,2024-08-24,2024-08-29,11.11,DHL,Entregado
1052,2024-04-26,2024-05-01,4.02,DHL,Entregado
1054,2024-10-20,2024-10-23,10.82,GLS,Entregado
1055,2023-08-30,2023-09-03,9.14,Correos,En tránsito
1056,2023-11-28,2023-12-02,11.44,Correos,Entregado
1057,2024-12-02,2024-12-05,3.06,DHL,Entregado
1061,2024-03-14,2024-03-17,11.53,Correos,Entregado
1062,2023-09-07,2023-09-10,18.91,Seur,Entregado
1063,2023-05-06,2023-05-09,4.63,DHL,Entregado
1065,2023-09-25,2023-09-26,10.94,MRW,Incidencia
1067,2023-04-06,2023-04-09,10.0,Correos,Entregado
1068,2023-12-29,2024-01-02,5.46,MRW,Entregado
1070,2023-07-27,2023-07-29,7.17,MRW,Entregado
1071,2023-09-06,2023-09-07,5.5,MRW,Entregado
1072,2024-11-10,2024-11-11,3.4,Seur,Entregado
1073,2023-05-23,2023-05-28,14.48,Seur,En tránsito
1075,2023-03-28,2023-03-31,4.74,Correos,Entregado
1076,2024-04-04,2024-04-05,6.97,Seur,Incidencia
1078,2024-03-22,2024-03-24,8.58,Seur,En tránsito
1079,2023-09-03,2023-09-07,6.49,GLS,Incidencia
1081,2023-10-07,2023-10-10,11.23,Correos,Incidencia
1082,2024-01-31,2024-02-05,17.23,Seur,Incidencia
1083,2024-02-26,2024-02-27,6.41,Correos,Entregado
1085,2023-04-05,2023-04-07,13.9,GLS,Entregado
1086,2023-02-03,2023-02-04,14.74,Seur,Entregado
1087,2023-07-07,2023-07-09,10.05,MRW,Entregado
1088,2024-05-14,2024-05-15,16.82,Seur,Entregado
1094,2023-05-16,2023-05-20,13.13,MRW,En tránsito
1095,2023-09-05,2023-09-07,9.81,Correos,En tránsito
1096,2023-11-08,2023-11-13,4.21,MRW,Entregado
1097,2023-10-07,2023-10-09,18.88,GLS,En tránsito
1099,2023-07-23,2023-07-24,6.67,DHL,Entregado
1100,2024-01-05,2024-01-08,19.13,GLS,Entregado
1101,2024-10-07,2024-10-11,5.5,MRW,Incidencia
1102,2023-08-16,2023-08-21,17.2,MRW,Entregado
1103,2024-04-01,2024-04-05,9.94,DHL,Entregado
1105,2024-03-16,2024-03-20,19.66,MRW,Entregado
1106,2023-12-26,2023-12-29,10.81,Correos,Incidencia
1108,2023-01-12,2023-01-17,14.0,Correos,En tránsito
1110,2023-03-25,2023-03-28,12.67,Seur,Incidencia
1111,2024-08-12,2024-08-16,8.11,MRW,Entregado
1113,2024-10-31,2024-11-04,6.19,Correos,Entregado
1114,2023-03-03,2023-03-06,12.69,MRW,Entregado
1116,2024-02-23,2024-02-25,13.4,MRW,Entregado
1117,2023-02-21,2023-02-25,16.45,GLS,En tránsito
1119,2023-04-05,2023-04-06,13.71,GLS,Incidencia
1120,2023-08-13,2023-08-14,7.24,GLS,Entregado
1121,2023-06-03,2023-06-08,11.11,GLS,Incidencia
1122,2023-12-16,2023-12-19,16.24,DHL,En tránsito
1123,2024-04-18,2024-04-22,2.88,GLS,Entregado
1126,2023-08-18,2023-08-23,12.36,Seur,Entregado
1127,2023-11-10,2023-11-11,13.05,Seur,En tránsito
1129,2023-08-06,2023-08-11,7.08,Seur,En tránsito
1130,2023-02-18,2023-02-20,7.42,Correos,En tránsito
1134,2023-06-23,2023-06-26,14.37,DHL,En tránsito
1135,2023-12-26,2023-12-30,3.88,GLS,En tránsito
1136,2024-06-30,2024-07-03,4.43,Seur,Entregado
1138,2024-01-09,2024-01-11,18.02,DHL,Incidencia
1140,2023-03-26,2023-03-31,19.89,Seur,Entregado
1142,2024-03-26,2024-03-27,7.76,MRW,Entregado
1144,2024-07-10,2024-07-11,12.46,Correos,En tránsito
1145,2023-05-31,2023-06-03,16.72,GLS,Entregado
1146,2024-10-17,2024-10-21,6.19,MRW,Entregado
1147,2024-06-24,2024-06-27,7.27,GLS,Entregado
1148,2023-12-11,2023-12-14,8.48,Seur,En tránsito
1149,2023-04-03,2023-04-06,9.33,Seur,En tránsito
1150,2024-02-16,2024-02-18,14.19,DHL,Entregado
1151,2023-09-13,2023-09-16,6.38,Correos,Entregado
1152,2024-09-27,2024-09-28,15.28,Seur,En tránsito
1153,2023-04-26,2023-04-28,7.84,Seur,En tránsito
1154,2023-04-23,2023-04-27,6.55,Correos,Entregado
1155,2023-09-20,2023-09-25,18.42,DHL,Entregado
1156,2023-12-02,2023-12-03,2.9,Correos,Entregado
1158,2023-03-08,2023-03-10,18.61,GLS,Entregado
1159,2024-01-02,2024-01-06,14.17,MRW,Incidencia
1160,2023-12-25,2023-12-30,6.6,DHL,Entregado
1161,2023-05-25,2023-05-30,11.0,MRW,Entregado
1162,2023-01-21,2023-01-22,10.38,Correos,Entregado
1165,2023-12-18,2023-12-20,13.33,Seur,Entregado
1166,2023-05-19,2023-05-20,10.46,Seur,Entregado
1167,2024-09-11,2024-09-16,5.22,Seur,Entregado
1169,2023-08-19,2023-08-21,13.33,DHL,Entregado
1170,2024-01-29,2024-01-30,3.81,MRW,En tránsito
1171,2023-03-25,2023-03-30,3.63,GLS,En tránsito
1172,2024-06-18,2024-06-23,4.52,MRW,Entregado
1174,2024-08-17,2024-08-22,11.22,DHL,Entregado
1176,2023-09-06,2023-09-09,7.91,Seur,Entregado
1177,2023-06-02,2023-06-06,5.03,Correos,Entregado
1178,2024-06-05,2024-06-08,4.85,MRW,Entregado
1179,2024-05-11,2024-05-12,11.95,Seur,En tránsito
1182,2023-01-13,2023-01-15,10.05,MRW,Entregado
1183,2024-03-13,2024-03-17,18.86,Correos,Entregado
1184,2024-03-26,2024-03-30,19.99,GLS,Entregado
1185,2023-09-17,2023-09-20,5.5,MRW,Entregado
1187,2024-10-14,2024-10-18,15.76,GLS,En tránsito
1189,2023-07-03,2023-07-05,19.84,Correos,Entregado
1191,2023-09-15,2023-09-20,10.64,DHL,Entregado
1194,2023-05-12,2023-05-16,9.37,Seur,Incidencia
1195,2024-12-02,2024-12-04,3.84,Correos,Entregado
1196,2024-12-26,2024-12-28,13.58,MRW,Entregado
1198,2023-06-01,2023-06-05,13.88,DHL,En tránsito
1200,2023-05-29,2023-05-30,5.32,Correos,Incidencia
1202,2024-08-09,2024-08-10,16.95,GLS,Entregado
1204,2024-11-30,2024-12-04,5.67,GLS,En tránsito
1205,2023-02-27,2023-03-02,18.2,Correos,Entregado
1206,2023-09-22,2023-09-26,7.44,Seur,Incidencia
1207,2024-10-09,2024-10-10,13.07,MRW,En tránsito
1208,2024-05-11,2024-05-14,13.67,Correos,Incidencia
1209,2023-04-26,2023-04-30,5.22,MRW,Entregado
1210,2024-04-30,2024-05-01,3.58,Seur,Incidencia
1211,2024-04-15,2024-04-17,4.32,GLS,Entregado
1213,2023-01-27,2023-01-30,8.23,Correos,Entregado
1217,2024-12-08,2024-12-11,3.91,Correos,Entregado
1218,2024-02-15,2024-02-20,16.24,Seur,Entregado
1219,2023-07-13,2023-07-15,3.71,MRW,Incidencia
1220,2023-09-29,2023-10-03,3.86,GLS,Incidencia
1221,2023-03-01,2023-03-06,19.0,Correos,Entregado
1222,2024-05-17,2024-05-22,18.3,MRW,Entregado
1225,2023-10-04,2023-10-07,10.55,DHL,Entregado
1226,2024-11-16,2024-11-21,16.14,GLS,En tránsito
1227,2023-06-24,2023-06-27,11.69,MRW,Entregado
1228,2023-09-01,2023-09-02,11.89,MRW,En tránsito
1229,2024-01-19,2024-01-21,4.22,Seur,Entregado
1230,2023-03-20,2023-03-25,5.63,MRW,Entregado
1231,2023-05-21,2023-05-26,17.83,MRW,Entregado
1234,2023-07-01,2023-07-06,5.31,Correos,Entregado
1235,2024-12-05,2024-12-09,6.27,Seur,En tránsito
1237,2023-06-03,2023-06-08,16.4,MRW,Incidencia
1238,2023-07-09,2023-07-11,18.59,GLS,Incidencia
1239,2023-06-06,2023-06-11,3.09,Correos,Entregado
1242,2023-10-04,2023-10-06,19.31,Seur,Incidencia
1245,2023-09-11,2023-09-12,11.28,MRW,Entregado
1246,2024-05-09,2024-05-11,17.04,Correos,En tránsito
1247,2024-11-01,2024-11-06,12.56,Seur,Incidencia
1248,2023-01-30,2023-02-03,7.95,Correos,En tránsito
1250,2023-02-01,2023-02-03,18.32,Seur,Incidencia
1251,2024-02-03,2024-02-06,18.24,Seur,Incidencia
1253,2023-02-04,2023-02-07,6.26,GLS,Incidencia
1254,2024-01-01,2024-01-04,8.13,DHL,Entregado
1255,2023-10-12,2023-10-16,3.27,Seur,En tránsito
1256,2024-06-26,2024-06-29,2.61,Correos,En tránsito
1257,2023-07-28,2023-08-02,8.92,Seur,Entregado
1258,2023-02-19,2023-02-20,18.27,MRW,Entregado
1261,2023-07-09,2023-07-10,14.33,Correos,Entregado
1263,2023-05-15,2023-05-20,16.55,DHL,Entregado
1264,2024-08-07,2024-08-08,18.93,GLS,En tránsito
1265,2023-07-07,2023-07-08,15.03,MRW,Entregado
1266,2023-06-25,2023-06-28,18.58,MRW,Entregado
1268,2024-04-15,2024-04-20,11.35,Seur,Entregado
1271,2024-08-18,2024-08-22,3.93,Seur,Entregado
1272,2024-12-03,2024-12-05,15.07,MRW,Entregado
1273,2024-07-02,2024-07-04,13.81,MRW,Entregado
1274,2024-01-15,2024-01-17,11.2,DHL,Entregado
1277,2024-06-15,2024-06-16,3.19,GLS,En tránsito
1278,2024-05-29,2024-05-31,7.14,Seur,En tránsito
1279,2024-08-28,2024-08-29,9.66,Seur,Entregado
1280,2023-03-23,2023-03-26,3.77,Correos,En tránsito
1281,2024-03-29,2024-03-31,14.86,DHL,Entregado
1282,2024-02-03,2024-02-05,12.68,DHL,Entregado
1283,2023-08-28,2023-08-30,5.32,Seur,Entregado
1284,2024-10-23,2024-10-28,8.78,MRW,Incidencia
1285,2024-08-15,2024-08-18,7.92,DHL,Entregado
1286,2023-07-11,2023-07-12,3.82,Seur,Entregado
1288,2024-01-24,2024-01-27,15.15,Seur,Incidencia
1290,2023-08-02,2023-08-04,5.98,Seur,Entregado
1291,2023-08-03,2023-08-07,2.66,GLS,Incidencia
1292,2024-09-01,2024-09-06,17.29,Correos,Entregado
1293,2024-12-31,2025-01-04,7.57,GLS,Entregado
1294,2023-07-25,2023-07-30,13.26,Correos,Incidencia
1295,2024-09-07,2024-09-10,18.16,MRW,Entregado
1297,2024-06-03,2024-06-07,4.37,Seur,Entregado
1298,2024-06-12,2024-06-17,19.02,GLS,Entregado
1299,2024-03-20,2024-03-21,19.8,GLS,Entregado
1300,2024-04-04,2024-04-09,15.48,Seur,Entregado
1301,2023-08-04,2023-08-09,4.44,Correos,En tránsito
1303,2024-12-03,2024-12-04,8.34,Correos,En tránsito
1304,2024-05-16,2024-05-21,2.8,Correos,Incidencia
1307,2023-08-08,2023-08-13,18.19,GLS,Incidencia
1312,2023-11-15,2023-11-20,11.53,Seur,En tránsito
1314,2023-05-04,2023-05-08,3.12,MRW,Incidencia
1315,2024-08-26,2024-08-28,15.54,DHL,Entregado
1318,2023-01-27,2023-01-30,2.73,Correos,Entregado
1319,2024-11-03,2024-11-07,15.71,MRW,Incidencia
1321,2024-12-02,2024-12-07,14.41,Seur,Entregado
1322,2024-09-06,2024-09-09,7.65,DHL,Incidencia
1323,2024-03-21,2024-03-23,15.1,Correos,Entregado
1324,2023-02-22,2023-02-25,19.55,DHL,Entregado
1326,2023-06-14,2023-06-16,7.05,DHL,Entregado
1327,2023-04-19,2023-04-22,4.75,GLS,Entregado
1328,2024-04-02,2024-04-05,9.91,GLS,Entregado
1329,2023-07-18,2023-07-23,14.52,Correos,Entregado
